ZN-E,PH-E,DBO-E,DQO-E,SS-E,SSV-E,SED-E,COND-E,PH-P,DBO-P,SS-P,SSV-P,SED-P,COND-P,PH-D,DBO-D,DQO-D,SS-D,SSV-D,SED-D,COND-D,PH-S,DBO-S,DQO-S,SS-S,SSV-S,SED-S,COND-S,RD-DBO-P,RD-SS-P,RD-SED-P,RD-DBO-S,RD-DQO-S,RD-DBO-G,RD-DQO-G,RD-SS-G
-2.4366889617155607e-08,-9.505187748004573e-09,-1.9250450011831788e-08,4.314057666654492e-09,5.3209487926864085e-09,1.1605876648612679e-08,,4.282393856192002e-09,-2.9945269597320134e-08,-1.0048315957078557e-08,-2.933098208757201e-10,-9.22231990774236e-09,,5.487488602406998e-09,-4.065659031660118e-08,5.980134387684188e-09,-1.3191926218070193e-08,-1.6339413710930728e-08,1.9087313729571065e-08,,9.908374953848664e-09,-7.452508166139182e-09,-2.2380575517844115e-10,1.4962391770012573e-08,1.7596947121667483e-08,-6.035971167328569e-10,,6.405992403202276e-10,7.077502051089368e-08,-3.0828681829575544e-09,,4.0297717662785004e-09,-4.183106694366501e-09,1.9201870538054777e-08,-7.788206191072788e-09,-2.298773871256543e-08
-2.4366889617155607e-08,9.619971486074519e-09,1.175456632029892e-08,1.6193976021261491e-09,3.055623226666526e-09,4.498940497921211e-09,-3.884675331411458e-09,-4.822320187614082e-08,-2.8949552199897255e-08,2.6770279396015617e-10,-7.099961243928199e-12,1.3335657578217308e-08,1.360704993125239e-09,5.695363958224675e-08,7.646393407334529e-09,1.1824206003208104e-08,5.510013834086891e-09,1.6649718409533776e-09,2.7645292055566983e-08,-6.665093615909612e-10,-5.285936111043554e-08,-7.408803792685603e-09,4.533265707262757e-09,2.7478515907120027e-08,2.1382495440924743e-08,3.881596111199315e-08,7.391776246645776e-09,-2.503149820753947e-08,-4.479728810125039e-09,-1.4280803872779302e-08,1.0892632795744817e-08,2.1462812416217503e-08,3.2622477164068187e-08,8.916985816398437e-09,-6.843218658403316e-09,-2.9590905836762715e-08
-3.3146224931446255e-09,2.501861551262863e-09,-7.340266838795628e-09,-2.3337496379838285e-08,5.847328871100288e-11,9.324639171914839e-09,7.128046000670629e-10,-3.1270100050995175e-10,1.1846773145807177e-09,5.12046436362823e-08,7.200129555073875e-10,3.0004692341822903e-09,-2.830555456689865e-09,1.1311482861486866e-09,-3.6552675886092345e-09,-1.94961091715129e-08,-2.6567139710387266e-08,2.382938335543372e-08,2.5588934582376766e-09,1.4025586303478832e-08,5.598977059761978e-09,-7.321399653203997e-09,2.0403494171983283e-10,-4.13632003648523e-09,-2.0450927618043124e-09,-1.3888291960917343e-08,2.886151873049414e-09,1.0248247639399466e-08,-4.710182333056423e-08,6.876716113213277e-09,1.608714561562863e-08,-1.893675105613113e-08,1.0656702742473101e-08,4.949851750701839e-09,-1.1453939574579408e-08,-1.855626963198631e-08
-7.619283870496929e-09,4.787029017627731e-08,5.573847980389068e-10,1.5058016222813109e-09,-3.3431990786869648e-09,1.2086958517398827e-09,4.358637617496441e-09,-9.843695858435808e-10,3.198271714133227e-08,-1.753329426090744e-10,7.402480545204426e-09,9.512970411407196e-10,-3.5969978731675845e-11,-2.167370727335083e-09,-9.306095893890642e-09,-7.4030340191377775e-09,2.4198653358897815e-09,-1.9135157791616564e-08,-4.597918379367627e-09,-4.1827339647415585e-09,9.4470564704352e-09,8.547654944957017e-11,1.4098232359316398e-08,6.717312261983466e-10,9.668701284049064e-09,-5.817060921842199e-08,2.886151873049414e-09,-1.1453160864149936e-08,1.6389633955560257e-09,-1.079231043421558e-08,-9.941077683262023e-10,-1.893675105613113e-08,3.920284652458861e-10,-1.123692072724225e-08,6.339360425489105e-10,-4.679125087392322e-09
3.4835607176653127e-09,-4.616248383548793e-09,2.8188283929253544e-08,-1.1674887168133807e-08,-1.4014914784254984e-09,-1.1294239932180261e-08,-2.9330284312401034e-09,3.006222204504638e-08,1.5165804723160647e-09,1.0060957067459242e-09,6.111464279090484e-09,-6.3823764329118404e-09,3.2245857095603014e-09,3.0548384488682245e-08,-1.7297251825310056e-09,7.180268601914008e-10,9.282611679317654e-09,9.828308722426016e-10,-1.749512623661076e-08,1.4025586303478832e-08,1.9575622012268923e-08,8.547654944957017e-11,1.4098232359316398e-08,1.3054362035802569e-08,-1.3758886807657689e-08,4.761890493032439e-09,7.391776246645776e-09,1.5747181336678295e-11,-4.710182333056423e-08,-8.70941388453339e-10,-1.7524622031306336e-09,1.2348411959628436e-08,-2.1757803003730203e-08,1.5137108011487044e-08,-2.1726663801402424e-08,-5.47360368141625e-09
-1.3460875525339588e-08,9.619971486074519e-09,-1.0710695108606672e-09,-5.313706696874476e-10,2.084769412658005e-09,-5.756242416055102e-08,-3.25085752761467e-09,-2.012533539819117e-08,1.1846773145807177e-09,-1.9454412747421657e-08,2.9090772013518063e-09,3.857200758794477e-08,3.2245857095603014e-09,1.6258948631886483e-08,-3.6552675886092345e-09,1.2406170146750384e-08,-6.073515745885771e-09,9.828308722426016e-10,-1.3216137184635102e-08,-6.665093615909612e-10,6.605490265876313e-09,8.547654944957017e-11,-6.139123320814122e-09,8.246310745363417e-09,3.811804316633527e-09,-1.4567501760431867e-08,2.886151873049414e-09,8.488913127990827e-09,-4.8679869024681466e-09,1.0880374656796477e-09,7.214827263402057e-09,1.0467691213822405e-08,-2.2769954810542004e-08,-3.841491152956067e-09,-2.7026430426957404e-08,1.1510879471821056e-08
9.91823663198943e-08,2.501861551262863e-09,-6.052330331351996e-09,-1.6838631877735821e-09,2.962176626208901e-08,1.584663389397889e-08,-1.434727114890677e-08,-1.2642797475592715e-08,-2.8949552199897255e-08,2.9095820308633336e-08,2.1084804457949247e-09,1.9758831515392927e-09,-5.157935245581058e-09,-4.1234552439206595e-09,-1.7297251825310056e-09,-1.94961091715129e-08,-1.2869828092121338e-08,-2.7455209550275583e-08,-8.093398895514525e-09,-2.2391054121939646e-08,6.353861881081002e-09,-7.408803792685603e-09,-2.2380575517844115e-10,-2.8653583727944465e-08,-1.0094183683362346e-09,-6.851577638578021e-10,2.886151873049414e-09,1.3673852605755599e-08,-3.344983023900738e-08,1.6836301020006772e-08,2.439104851426066e-08,-5.373828826371607e-09,5.5550417876748526e-09,-3.0395692490747805e-09,-2.48490408250035e-08,1.0981225984085796e-08
-4.904266631688969e-09,2.501861551262863e-09,-1.1758772977543686e-07,-8.536827778016232e-08,1.0278226714177663e-08,-1.708657063059782e-09,1.1468711580420177e-07,1.4436662476580153e-08,1.1846773145807177e-09,-6.540360786289057e-08,-1.1299721069946145e-07,1.5082546322986445e-09,-7.958698589050073e-09,-5.736138619649722e-09,-3.6552675886092345e-09,2.2930385146224808e-08,,-1.0815105921935242e-08,8.902076409356141e-09,-6.665093615909612e-10,-4.0380129795458686e-10,-7.321399653203997e-09,-4.125195796067516e-09,5.956789894678849e-09,-7.3841525949358555e-09,1.4202641951399642e-08,7.391776246645776e-09,-2.7052377837843977e-09,-2.4347757809906057e-08,3.4984833696682927e-08,-1.8094439280247343e-09,2.5469312214809747e-09,,2.2532537613528802e-08,-4.822549071192839e-08,-8.775186355336473e-09
-2.9951681135287345e-08,2.501861551262863e-09,-2.75280043204873e-09,-4.597448921561664e-09,3.472611687094229e-08,1.1313405656743214e-08,7.84555609367743e-09,-6.9669791047388685e-09,1.1846773145807177e-09,1.7088685466681852e-08,4.9444303984458315e-08,2.5953832860636794e-08,-5.031757233098233e-10,6.372959937550604e-10,-3.6552675886092345e-09,1.360627305269091e-10,-6.70283162307328e-10,3.403914317079426e-09,-7.249648381613127e-09,1.4025586303478832e-08,1.5691661164884962e-09,8.547654944957017e-11,-4.125195796067516e-09,-1.1100398933372446e-08,-1.5272555442535918e-09,-5.186786666833143e-08,2.886151873049414e-09,2.395419557155165e-10,-8.475393498130757e-09,4.469147074637192e-08,1.3850071756138504e-08,3.234011419772642e-09,-1.7162217424981918e-08,8.724137801063847e-10,3.439336593302755e-08,9.198021233558507e-09
-4.029138045424929e-08,9.619971486074519e-09,-1.9250450011831788e-08,1.2291997475433192e-08,1.7611515024107405e-09,-3.0099833292496214e-08,,3.8772929311647886e-10,2.9327472006457356e-08,-4.789193330800856e-08,-2.0747455975467233e-09,1.7420688919189686e-09,,2.2499794249952743e-09,-1.8053268213691354e-08,-4.949012533117525e-09,-5.66351980868518e-08,-1.2179387831601218e-08,-1.5460757674112813e-12,,1.0621321822057439e-08,-7.671020707533671e-09,-1.910351155043344e-09,1.954143358240401e-08,4.329641478673096e-09,3.82463560821833e-09,,-2.7380231304441338e-08,7.976568383583071e-08,-2.671708965173991e-08,,2.1490510482280456e-09,-2.9281417152082767e-09,6.12515910214384e-09,-9.965595682004391e-09,-2.7807701030724274e-08
2.655830555475802e-10,9.619971486074519e-09,7.316274475144269e-09,-8.615351099194868e-09,1.301424285005126e-08,-2.7249835721221416e-09,-4.573321810141806e-08,-2.2264412313788284e-08,2.9991282346486514e-08,-4.724167368408416e-08,-8.119035166398447e-09,1.6660316237704365e-08,2.2317007353223062e-08,3.1670251310345066e-08,-4.065659031660118e-08,-2.5112281143435666e-08,-2.4103078199999572e-08,-2.465946558061205e-08,2.0955535195987807e-08,1.4025586303478832e-08,-1.4261729575082427e-09,-7.452508166139182e-09,4.533265707262757e-09,5.006876135915661e-08,-2.0450927618043124e-09,-7.422428005554593e-09,2.886151873049414e-09,6.414937248067076e-09,-9.55600598651074e-10,-1.9513544557980822e-08,-9.941077683262023e-10,-2.010269048446922e-09,-1.140480071493144e-10,-4.4908748719763025e-08,2.2945417232911325e-09,4.042652823610382e-09
-3.469379533660444e-09,4.298134692604094e-08,-3.5616999349841194e-09,1.4134332260162807e-08,3.055623226666526e-09,9.324639171914839e-09,7.128046000670629e-10,-3.0658862337773485e-08,-2.928145537151039e-08,-9.446828458381518e-10,5.310867523533602e-09,-6.543947828063779e-09,-5.157935245581058e-09,-5.7642314477135415e-08,7.646393407334529e-09,-4.190016111849104e-09,1.216617084853766e-11,-2.465946558061205e-08,-1.755536693792692e-08,-2.7370738231446978e-08,-3.763479572427286e-08,8.547654944957017e-11,-5.031701000302036e-09,1.4733382291964858e-08,-2.0450927618043124e-09,3.743074933337809e-09,-2.311616537076233e-09,-1.4936376468988044e-08,-1.7466056601023183e-08,2.705810464576075e-09,-6.283590092692748e-09,-2.2698190882408653e-08,-7.342267127619095e-09,-2.174240953944917e-08,-6.048747336340199e-10,-9.304839898582884e-09
1.3369629181525511e-08,8.054535302615129e-10,-1.9250450011831788e-08,5.963229909866641e-10,-3.0195811406841244e-09,2.51178190469048e-08,8.717191413154524e-10,-7.908687815749715e-09,1.1846773145807177e-09,1.4824572680538495e-09,-8.486968211540713e-10,-2.9552468139293353e-08,-5.157935245581058e-09,1.1281126588436052e-09,-1.7297251825310056e-09,8.080091262741007e-09,-3.78003899292878e-08,-3.850382523928886e-08,-2.858435332875331e-08,-2.7370738231446978e-08,1.918649850107812e-09,8.547654944957017e-11,3.4258433589950954e-09,2.4234980022797004e-08,-1.3758886807657689e-08,-5.306316652742282e-08,-2.311616537076233e-09,-7.557809322822351e-09,3.456453345762611e-09,-2.922018138562521e-08,-6.283590092692748e-09,-5.274300302060553e-10,4.0883298080274244e-08,1.5340839709665488e-11,6.26050716823201e-09,6.355511117384083e-09
7.0110524053035306e-09,-2.3741404064914207e-08,3.079981159004319e-09,1.3213916072452037e-10,-2.857772185560492e-09,2.4809266863101698e-09,8.717191413154524e-10,7.209783770001366e-09,-2.928145537151039e-08,2.519426323122076e-08,-6.6980838930863484e-09,-2.9132325163327977e-09,1.3934486398081702e-08,8.86523116028215e-09,1.3297226209019186e-08,1.053411280427241e-08,3.6237149114715095e-09,-2.465946558061205e-08,1.239755692550304e-08,-2.7370738231446978e-08,1.4153932470506447e-09,-7.496212539592761e-09,-5.031701000302036e-09,,3.811804316633527e-09,2.6808127051580755e-08,-2.311616537076233e-09,1.5800924735298594e-09,-7.92057913701072e-09,2.1057249277589563e-08,2.6874342418103936e-08,1.0467691213822405e-08,,4.0927788380606955e-09,,-2.3181984554199175e-08
5.627599786173221e-08,8.054535302615129e-10,3.079981159004319e-09,-1.6576758077313514e-08,4.83552187180436e-09,2.549803013174312e-08,8.717191413154524e-10,1.5978802725413743e-09,-2.8949552199897255e-08,1.3663490006088352e-08,-6.0777294308422825e-09,9.512970411407196e-10,1.3934486398081702e-08,-1.9376960314065883e-09,7.646393407334529e-09,-2.0786202425959743e-08,3.396231795793625e-09,-2.049943970128254e-08,2.1219587198473278e-09,-2.7370738231446978e-08,-7.091567777450791e-09,-7.408803792685603e-09,4.533265707262757e-09,-2.0947971135498733e-09,-2.0450927618043124e-09,-1.2774552637928593e-08,-2.311616537076233e-09,1.4427138372852255e-09,8.229192105524419e-09,-2.576972302215097e-09,2.6874342418103936e-08,-1.2145087158188517e-09,-8.819592944853127e-09,1.2564288498495557e-10,3.2838178287697417e-09,-9.56966667020609e-09
3.6333799968701896e-07,9.619971486074519e-09,1.175456632029892e-08,-2.517983110905675e-08,-9.491939900740931e-09,-1.1645204356369732e-08,3.4069906895695112e-09,1.2629942813813244e-08,-2.928145537151039e-08,1.561426854479464e-08,-4.91664808865977e-09,-2.5900891431618334e-09,1.360704993125239e-09,1.0968731256610909e-08,-3.6552675886092345e-09,1.2406170146750384e-08,3.396231795793625e-09,1.6649718409533776e-09,3.839578710529423e-09,1.4025586303478832e-08,6.2560064906236335e-09,-7.2339956247446935e-09,8.561120756755969e-09,-9.3068739381863e-09,,,,1.0660383575888943e-08,-2.201709292659615e-08,2.9019638914107304e-08,8.258010941730731e-10,-1.8756231012773128e-08,2.7178345018974426e-08,-1.199636523452341e-08,-1.1812154310231193e-09,
-5.362513211260023e-10,2.501861551262863e-09,-2.4085938798990014e-10,6.211218483986869e-10,6.61542054469777e-09,2.084781447475592e-08,-1.0224694424465497e-08,-1.2719863079491134e-09,1.1846773145807177e-09,-1.962831075452698e-08,1.2516238323545537e-08,1.9789230032429828e-08,1.2538058591360368e-08,-3.531054670879996e-09,-1.7297251825310056e-09,6.562098531226468e-09,-1.19598956294098e-08,9.828308722426016e-10,-2.1774115399608718e-08,2.3129746340444512e-08,3.863658559755123e-09,8.547654944957017e-11,-4.125195796067516e-09,2.2899473983706287e-08,-6.348478243101141e-09,-1.133457061541776e-08,-2.311616537076233e-09,3.533779328185327e-10,1.2891079592680654e-08,1.334780758144305e-08,1.2011168948333761e-08,-1.7562590604036643e-08,1.465531918043439e-09,1.3520588704185599e-08,2.531761156276957e-08,-2.8143107067002404e-08
3.6011540638369866e-08,2.501861551262863e-09,2.0056667660028893e-08,1.584715692004579e-10,2.97471874910471e-09,-4.6260094088701464e-09,-2.9330284312401034e-09,-3.6223499200183085e-10,1.1846773145807177e-09,4.083495319662234e-09,3.8899162502215034e-09,8.446541910345218e-09,7.879345231831536e-09,-5.828061297452614e-11,7.646393407334529e-09,-7.4030340191377775e-09,2.192382220211897e-09,1.6649718409533776e-09,9.745826923257539e-09,-2.2391054121939646e-08,1.6670215624570162e-09,-7.408803792685603e-09,-4.125195796067516e-09,-1.2552869854687287e-09,1.1740050043229644e-08,4.761890493032439e-09,-2.311616537076233e-09,2.2847123914981893e-09,2.5600000563841263e-08,1.943947625093756e-08,5.036055739093825e-10,-5.0846302723783765e-09,5.59594293125798e-09,-1.9391794836565168e-08,-1.838773633355828e-08,6.704891919451228e-10
2.2561443824287153e-09,-2.3741404064914207e-08,7.1884105889985506e-09,-1.6838631877735821e-09,5.968184668692089e-09,-2.957338696152334e-08,-2.9330284312401034e-09,-2.437396950938364e-09,-2.8949552199897255e-08,-6.797018392568077e-09,6.9120610346473654e-09,1.4270914561187453e-08,2.2317007353223062e-08,-3.772871903784392e-09,1.3297226209019186e-08,2.958432054889215e-08,1.741564159551956e-08,-5.930395485798101e-08,1.73998141450582e-08,2.3129746340444512e-08,-1.4675891724102996e-08,8.547654944957017e-11,1.4098232359316398e-08,6.681795283736136e-09,-1.3758886807657689e-08,2.629335638104635e-09,7.391776246645776e-09,-1.0433899744199948e-08,5.288008864123839e-09,1.943947625093756e-08,1.4248242863335037e-08,-2.010269048446922e-09,1.0191527455294391e-08,4.0927788380606955e-09,-5.276033498979871e-10,-3.160745415398125e-09
-4.517374030399424e-09,2.501861551262863e-09,-1.1136908062425732e-09,-6.739950819678597e-09,2.5701963335400535e-09,2.3054442521708296e-09,-3.25085752761467e-09,1.5301673372825064e-08,-2.8949552199897255e-08,1.2442764596443112e-09,1.7983032146728917e-09,3.3958548750767648e-09,1.3934486398081702e-08,2.2001333199739292e-08,7.646393407334529e-09,-1.200734789374991e-10,2.4155591749064342e-08,-5.657539103864906e-08,1.2337316390720332e-08,-1.3286894029462815e-08,1.500061641568351e-08,-7.408803792685603e-09,-2.2380575517844115e-10,1.1505398145317258e-07,4.329641478673096e-09,6.435317390085515e-08,7.391776246645776e-09,1.1324186033334627e-10,3.456453345762611e-09,-2.576972302215097e-09,1.7679828490102523e-08,-1.0243648897872992e-10,-8.259436556912192e-08,-2.5558798549818462e-09,-5.0985629052036074e-08,-9.56966667020609e-09
-2.4366889617155607e-08,-2.3741404064914207e-08,-2.5892131105820226e-08,1.0449662690703576e-08,3.055623226666526e-09,4.156673161052893e-12,-2.9330284312401034e-09,5.147404780192488e-09,-2.8949552199897255e-08,3.558361660882525e-10,3.8899162502215034e-09,-2.9132325163327977e-09,-1.1213076467342376e-08,1.520719861147768e-08,7.646393407334529e-09,-4.5563173893536923e-11,1.737415988856128e-09,3.351371713478102e-08,-4.118035845657175e-08,-2.2391054121939646e-08,-1.9222938685281576e-08,-7.321399653203997e-09,-2.1817572726234857e-07,1.152829911532649e-07,-5.2328667621281966e-08,7.561440362735539e-11,7.391776246645776e-09,3.556573618945791e-09,-7.057670559085238e-10,2.156314515833202e-08,-9.941077683262023e-10,-1.2219768574794898e-07,1.9253273464414633e-07,-1.846408759220708e-07,-2.250825472671636e-07,2.4381804575313026e-08
-4.102432338282114e-09,-2.3741404064914207e-08,-2.72825338709648e-10,4.930924779600332e-09,1.3937776627281906e-10,4.732916947247645e-09,-1.434727114890677e-08,-3.07231451390777e-09,-2.928145537151039e-08,5.384014345466426e-09,-2.695100087546365e-09,-1.1271492073028355e-08,-5.157935245581058e-09,-8.60550027070861e-10,1.3297226209019186e-08,1.2406170146750384e-08,,2.798940923476323e-08,-1.2229189882972946e-09,9.901110153975878e-09,1.5551867710295042e-09,-7.408803792685603e-09,-1.8017014546956034e-08,2.18389106798611e-07,-1.1504033592402152e-07,5.1014962254569696e-09,3.2255358384247756e-09,-5.2888441404164155e-09,-4.479728810125039e-09,-2.8334862678391914e-08,3.860983244230454e-08,1.5463105640378672e-07,,-5.877025355260912e-08,-1.1618141382285785e-07,1.0310412079661546e-08
6.624159776258409e-09,-2.8630346982083665e-08,-1.156312046113328e-09,-1.4734423237072747e-08,3.055623226666526e-09,7.0141544239454845e-09,4.358637617496441e-09,-1.3584506186603562e-08,2.9327472006457356e-08,2.5447954854485033e-09,-8.486968211540713e-10,7.174827953981833e-10,-5.157935245581058e-09,-2.3944925708896392e-08,8.985435995256807e-08,3.4375967489230774e-09,3.0741336143336184e-09,1.9669357365081908e-08,8.17880840831009e-09,9.26937593348498e-08,2.0584433046977324e-09,-7.452508166139182e-09,-1.8017014546956034e-08,-4.5977758489357257e-08,9.995065530787883e-08,-2.486394912182277e-08,2.886151873049414e-09,-1.4524240588009718e-08,1.560301887693072e-11,-9.048063187577782e-09,4.875263792669671e-08,2.3286238359787603e-07,-6.5498806378627705e-09,1.73869414865635e-07,7.751596564631313e-08,3.575184637227835e-08
1.9728206068769794e-08,9.619971486074519e-09,-2.3376953567355585e-09,3.0968563269340166e-09,-3.0195811406841244e-09,1.640232749622328e-08,4.358637617496441e-09,-1.0866333388648286e-09,2.9991282346486514e-08,1.561426854479464e-08,-5.897487137529467e-09,-5.986990792017366e-09,-3.5969978731675845e-11,-1.886904077430529e-09,-4.065659031660118e-08,1.8310878091565286e-09,1.8591310158022623e-08,9.828308722426016e-10,-5.532028390931032e-09,-2.7370738231446978e-08,-1.5850157075725235e-08,-7.408803792685603e-09,9.668543077268055e-09,-5.302815894725477e-10,1.6601115621073248e-09,-4.078392579209833e-08,-2.311616537076233e-09,-1.1080908912664e-08,-3.4809519711131998e-09,9.615637175386382e-10,-8.520663952182872e-09,-3.203909526572346e-09,1.3734060277936777e-08,-6.6333178394550885e-09,4.26423740762516e-09,3.000991843915557e-09
2.655830555475802e-10,-2.3741404064914207e-08,-1.5287958676779567e-09,3.5429739142500694e-09,5.847328871100288e-11,-3.324531816506493e-09,-2.9330284312401034e-09,1.9784354376994884e-08,-2.8949552199897255e-08,5.915183426408177e-09,2.9090772013518063e-09,-6.543947828063779e-09,3.2245857095603014e-09,-4.447474521995787e-08,1.3297226209019186e-08,-4.190016111849104e-09,-3.077982313470784e-09,-1.1908472194455122e-09,3.636170808896111e-09,2.3129746340444512e-08,5.563423011167856e-08,-7.408803792685603e-09,2.3184210246052217e-09,-2.9343072138754422e-09,5.883153075814107e-09,-4.434178996204352e-09,-2.311616537076233e-09,1.3984063240712885e-08,-8.641949211796174e-09,-4.7888990828415245e-09,-1.2596640619477739e-08,8.83111292426797e-10,-1.915989991663203e-09,-3.4129546688799195e-09,3.2838178287697417e-09,-6.532909047063384e-09
9.8034481643694e-09,4.787029017627731e-08,-1.7590029766090254e-08,1.1675130417998503e-08,-1.5169989930896577e-08,4.76216421851916e-09,-1.0224694424465497e-08,-6.025270393728022e-09,-2.7953834802474375e-08,-2.418012723381935e-08,1.928238235748836e-09,-9.383891330649874e-09,8.972059761802598e-10,1.3384626740275962e-09,1.3297226209019186e-08,1.976823460481114e-08,3.6237149114715095e-09,-3.859335961919896e-09,-1.9242866633462086e-08,-2.7370738231446978e-08,2.331186665927021e-08,-7.452508166139182e-09,-6.139123320814122e-09,-5.302815894725477e-10,-4.71495183174131e-10,5.780706024971494e-09,-2.311616537076233e-09,-1.033640506520328e-08,4.4746659932926036e-08,-2.0245998766377227e-08,-4.76688277739612e-09,-5.771708971868961e-09,-1.915989991663203e-09,-3.0395692490747805e-09,2.9455838768122078e-08,1.4083734178882423e-10
-4.517374030399424e-09,2.501861551262863e-09,1.802376359272273e-08,3.5330910419517636e-10,1.1139156264050598e-09,6.692436715916017e-09,-2.9330284312401034e-09,1.9784354376994884e-08,-2.8949552199897255e-08,-2.2229348806135363e-08,6.9120610346473654e-09,-2.042052349437995e-08,1.160710660919051e-08,8.896698266980252e-09,1.3297226209019186e-08,-1.5878159453919238e-08,-3.077982313470784e-09,-2.4950540800094956e-09,5.964013144454938e-09,-2.7370738231446978e-08,-4.6113798113367466e-08,-7.452508166139182e-09,-2.2380575517844115e-10,1.0039835740549563e-08,4.895278116201496e-08,2.0179140136633578e-08,-2.311616537076233e-09,-4.0258379296886915e-08,7.341266816673908e-09,2.3180918184984023e-08,1.3850071756138504e-08,1.4518331203916546e-08,-5.701334293561899e-09,2.2630165963377635e-08,-1.0111281922853266e-08,-4.48487758042404e-09
-1.8369564723508258e-10,-2.3741404064914207e-08,-3.934183756548748e-09,-3.8717840489255195e-08,-2.695963202681284e-09,1.5817386622707374e-08,-1.4663259828573416e-08,-4.7302828320994195e-08,-2.928145537151039e-08,-2.3529867831939555e-08,-7.099961243928199e-12,2.7373804667440993e-08,1.160710660919051e-08,2.20642675241578e-08,1.3297226209019186e-08,-4.190016111849104e-09,-1.254772985515018e-08,2.370623107539327e-10,-2.1774115399608718e-08,-2.7370738231446978e-08,3.042089269378323e-08,-7.408803792685603e-09,-6.139123320814122e-09,-2.9343072138754422e-09,5.3653158582633864e-09,-1.3888291960917343e-08,2.886151873049414e-09,-4.685255872161065e-08,-3.822256888774689e-08,9.050427629553326e-09,1.3850071756138504e-08,-1.6123888890717808e-09,9.685452218022306e-09,-8.417320937481598e-10,-1.7879812075349832e-08,9.657093791304305e-09
1.298273660799154e-08,9.619971486074519e-09,-1.7171290257744776e-10,4.239448703202697e-08,1.4308714546551471e-08,-8.983755184210906e-09,2.7187123108340927e-08,-7.627462605963586e-09,2.9991282346486514e-08,2.7829762938580416e-09,2.7288349357945663e-09,2.3564431739231395e-08,-2.9370592402599982e-08,-1.130682264482985e-08,1.3297226209019186e-08,2.2222256146342545e-08,-2.4425176547993033e-08,-3.434379935995935e-08,-1.5867867242391753e-08,-2.7370738231446978e-08,2.676852428606935e-08,8.547654944957017e-11,1.4098232359316398e-08,7.07248148934525e-11,1.6601115621073248e-09,-1.3888291960917343e-08,7.391776246645776e-09,-1.1453160864149936e-08,1.958009754332579e-09,-1.8504310861366946e-09,5.299948924175624e-09,6.30837110326965e-09,-6.71348654446291e-09,-1.5885029402973316e-09,-2.4884410088077402e-09,5.031378924602592e-09
2.1331874600072354e-08,8.054535302615129e-10,3.334002984800577e-08,4.297525002527891e-09,7.262656365192299e-09,-2.0302201919619733e-08,7.529567414010785e-09,2.701123302806252e-08,1.1846773145807177e-09,1.8193824224965738e-10,-1.2482503475297335e-08,-2.626198170041505e-08,3.2245857095603014e-09,-4.314252843862221e-08,-1.7297251825310056e-09,-2.2658259712926565e-08,-1.8459516137880883e-09,-5.930395485798101e-08,1.73998141450582e-08,2.3129746340444512e-08,1.79260587485075e-08,-7.452508166139182e-09,1.4098232359316398e-08,1.4733382291964858e-08,-2.0450927618043124e-09,-5.220348597845259e-10,-2.311616537076233e-09,2.7154695381170768e-08,-4.39645095329233e-09,1.8969239512500735e-09,-1.2596640619477739e-08,-9.976094395014456e-10,9.594560701486898e-10,4.438772960302373e-10,-9.784475896168487e-09,3.000991843915557e-09
2.5105526546553847e-08,4.298134692604094e-08,-2.4085938798990014e-10,-3.6804147091062944e-09,5.968184668692089e-09,-2.957338696152334e-08,-1.0224694424465497e-08,5.986481865782878e-10,-2.9945269597320134e-08,1.561426854479464e-08,7.712657790204247e-09,4.15360109154439e-10,2.2317007353223062e-08,-3.811521348540126e-09,-9.461040706426616e-08,1.654055559185963e-09,,-2.049943970128254e-08,-8.161045589316629e-10,-2.7370738231446978e-08,2.247310570968608e-08,-7.408803792685603e-09,3.4258433589950954e-09,1.4847887030988716e-08,2.177948738024682e-09,-5.452994555898982e-09,-2.311616537076233e-09,1.604031241164705e-08,-2.5013980664567725e-08,-3.126997688562838e-09,1.7926048423433372e-08,1.4229132649923315e-08,,2.2683271372336833e-09,-1.8348275121482516e-09,9.392267075192251e-09
6.624159776258409e-09,9.619971486074519e-09,1.0094146074557386e-08,-9.215685325969503e-09,-1.4014914784254984e-09,-1.5827467558793273e-08,-1.9101825343703638e-08,-2.1306057751413476e-09,2.9991282346486514e-08,2.5447954854485033e-09,6.111464279090484e-09,-2.5938838965622324e-08,2.2317007353223062e-08,-2.4619800555875093e-11,1.3297226209019186e-08,1.976823460481114e-08,-3.3718994540965497e-09,-2.465946558061205e-08,-4.718399559955344e-09,-2.7370738231446978e-08,9.796540190176728e-09,8.547654944957017e-11,2.3184210246052217e-09,1.4008376902907571e-08,2.6255997376267715e-11,2.8058183831891625e-09,2.886151873049414e-09,2.479701777247101e-09,-2.94536079969987e-08,-1.5092246896664108e-09,1.7926048423433372e-08,5.114730611266438e-09,-4.183106694366501e-09,4.247805874407762e-10,8.764702741359542e-09,-4.433311007190355e-08
