DS_Name;T;N;p;k;Bin;Cost;SDratio;correl;cancor1;cancor2;fract1;fract2;skewness;kurtosis;Hc;Hx;MCx;EnAtr;NSRatio;Alg_Name;outcome
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;16.0;4.364
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;17.0;8.105
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;18.0;6.027
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;19.0;16.834
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;20.0;0.831
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;21.0;12.886
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;22.0;3.325
20.0;1499;4999;14;2;0;0;11.316;0.3676;0.7792;?;1.0;?;0.6483;43.322;0.9998;38.755;0.285;350.807;125.982;23.0;2.286
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;0.0;11.893
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;1.0;1.874
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;2.0;4.643
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;3.0;33.235
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;4.0;9.856
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;5.0;9.449
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;6.0;6.924
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;7.0;10.508
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;8.0;10.589
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;9.0;28.917
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;10.0;13.359000000000002
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;11.0;48.874
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;12.0;0.081
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;13.0;5.376
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;14.0;14.174
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;15.0;12.056
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;16.0;10.182
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;17.0;15.477
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;18.0;11.16
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;19.0;3.4210000000000003
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;20.0;12.056
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;21.0;0.0
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;22.0;12.789
21.0;846;846;18;4;0;0;15.392;0.4828;0.8420000000000001;0.8189;0.4696;0.9139;0.8282;5.18;19.979;42.472;0.3538;564.698;110.045;23.0;5.4579999999999975
